Quantity good: 2000;;;;;;;;;;
Quantity bad: 155;;;;;;;;;;
Date time from: 1.1.2026 ?. 6:00:00 to: 22.1.2026 ?. 6:00:00;;;;;;;;;;
Date, time;Station number;Station Decription;Ident-Nr.;DeviceNr.;Status;Workorder number;Failure Componant;Station Number Diag.;;pass
2026.01.16 08:48:55;ICT.551;In-circuit test;2060126133802501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:48:08;ICT.551;In-circuit test;2060126133842504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:48:07;ICT.551;In-circuit test;2060126133842503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:48:07;ICT.551;In-circuit test;2060126133842502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:48:07;ICT.551;In-circuit test;2060126133842501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:47:20;ICT.551;In-circuit test;2060126133921504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:47:20;ICT.551;In-circuit test;2060126133921503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:47:20;ICT.551;In-circuit test;2060126133921502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:47:20;ICT.551;In-circuit test;2060126133921501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:46:32;ICT.551;In-circuit test;2060126133448504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:46:32;ICT.551;In-circuit test;2060126133448503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:46:32;ICT.551;In-circuit test;2060126133448502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:46:32;ICT.551;In-circuit test;2060126133448501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:23:11;ICT.551;In-circuit test;2060126133723504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:23:10;ICT.551;In-circuit test;2060126133723503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:23:10;ICT.551;In-circuit test;2060126133723502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:23:10;ICT.551;In-circuit test;2060126133723501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:22:16;ICT.551;In-circuit test;2060126133644504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:22:16;ICT.551;In-circuit test;2060126133644503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:22:16;ICT.551;In-circuit test;2060126133644502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:22:16;ICT.551;In-circuit test;2060126133644501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:21:12;ICT.551;In-circuit test;2060126125351504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:21:12;ICT.551;In-circuit test;2060126125351503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:21:12;ICT.551;In-circuit test;2060126125351502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:21:12;ICT.551;In-circuit test;2060126125351501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:20:13;ICT.551;In-circuit test;2060126133526504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:20:13;ICT.551;In-circuit test;2060126133526503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:20:12;ICT.551;In-circuit test;2060126133526502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:20:12;ICT.551;In-circuit test;2060126133526501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:19:25;ICT.551;In-circuit test;2060126132508504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:19:25;ICT.551;In-circuit test;2060126132508503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:19:24;ICT.551;In-circuit test;2060126132508502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:19:24;ICT.551;In-circuit test;2060126132508501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:17:29;ICT.551;In-circuit test;2060126132429504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:17:28;ICT.551;In-circuit test;2060126132429503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:17:28;ICT.551;In-circuit test;2060126132429502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:17:28;ICT.551;In-circuit test;2060126132429501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:16:41;ICT.551;In-circuit test;2060126132349504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:16:41;ICT.551;In-circuit test;2060126132349503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:16:41;ICT.551;In-circuit test;2060126132349502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:16:40;ICT.551;In-circuit test;2060126132349501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:15:09;ICT.551;In-circuit test;2060126132349504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:15:09;ICT.551;In-circuit test;2060126132349503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:15:08;ICT.551;In-circuit test;2060126132349502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:15:08;ICT.551;In-circuit test;2060126132349501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:13:01;ICT.551;In-circuit test;2060126132114504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:13:01;ICT.551;In-circuit test;2060126132114503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:13:01;ICT.551;In-circuit test;2060126132114502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:13:00;ICT.551;In-circuit test;2060126132114501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:50;ICT.551;In-circuit test;2060126132035504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:50;ICT.551;In-circuit test;2060126132035503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:50;ICT.551;In-circuit test;2060126132035502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:49;ICT.551;In-circuit test;2060126132035501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:02;ICT.551;In-circuit test;2060126131955504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:01;ICT.551;In-circuit test;2060126131955503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:01;ICT.551;In-circuit test;2060126131955502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:11:01;ICT.551;In-circuit test;2060126131955501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:09:19;ICT.551;In-circuit test;2060126131835504;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:09:19;ICT.551;In-circuit test;2060126131835503;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:09:19;ICT.551;In-circuit test;2060126131835502;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.16 08:09:18;ICT.551;In-circuit test;2060126131835501;29213343;0;29213343_G70LHFPD_01;;;;
2026.01.15 16:34:19;ICT.551;In-circuit test;2060126113751504_EE0FC4A57;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:34:19;ICT.551;In-circuit test;2060126113751503;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:34:19;ICT.551;In-circuit test;2060126113751502;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:34:19;ICT.551;In-circuit test;2060126113751501;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:33:07;ICT.551;In-circuit test;2060126113710504;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:33:07;ICT.551;In-circuit test;2060126113710503;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:33:07;ICT.551;In-circuit test;2060126113710502;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:33:06;ICT.551;In-circuit test;2060126113710501;29213243;0;29213243_G70LHCID_01;;;;
2026.01.15 16:28:17;ICT.551;In-circuit test;2070126195836504;29213243;0;29213243_G70LHCID_01;;;;
